                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    457,                 1.2701,                0.78518,                 1.2129,                0.82935,                0.81897,                0.85979,                0.50176,                 1.5339,                0.93194,                 1.6496,              0.0054856,              0.0054856,              0.0054856
                    458,                  1.283,                0.78523,                 1.2295,                0.83285,                0.81897,                0.85988,                0.50118,                 1.5333,                0.92864,                 1.6497,              0.0054757,              0.0054757,              0.0054757
                    459,                 1.2658,                0.77857,                 1.2132,                0.82666,                0.82225,                0.85851,                0.50004,                 1.5316,                0.92575,                 1.6483,              0.0054658,              0.0054658,              0.0054658
                    460,                 1.2588,                0.77133,                 1.2007,                0.82338,                0.82389,                0.85923,                 0.5007,                 1.5308,                0.92884,                 1.6464,              0.0054559,              0.0054559,              0.0054559
                    461,                 1.2817,                0.79083,                 1.2153,                 0.8232,                0.82288,                0.85936,                0.49926,                 1.5306,                0.92794,                 1.6463,               0.005446,               0.005446,               0.005446
                    462,                 1.2682,                 0.7769,                 1.2072,                0.82345,                0.82427,                0.85963,                0.49935,                 1.5306,                0.92916,                 1.6445,              0.0054361,              0.0054361,              0.0054361
                    463,                  1.269,                0.76993,                 1.2011,                0.81894,                0.81881,                0.85555,                0.49836,                 1.5325,                0.92688,                 1.6469,              0.0054262,              0.0054262,              0.0054262
                    464,                 1.2749,                0.78886,                 1.2134,                0.81621,                0.82309,                 0.8552,                0.49962,                 1.5277,                0.92741,                 1.6418,              0.0054163,              0.0054163,              0.0054163
                    465,                 1.2624,                0.77415,                 1.2129,                0.81211,                0.81897,                0.85522,                0.49983,                 1.5312,                0.92409,                 1.6495,              0.0054064,              0.0054064,              0.0054064
                    466,                  1.262,                 0.7799,                 1.2203,                0.79058,                0.82989,                0.85506,                0.50052,                 1.5292,                0.92945,                 1.6478,              0.0053965,              0.0053965,              0.0053965
                    467,                   1.28,                0.77993,                  1.214,                0.79407,                0.82759,                0.85498,                 0.4989,                 1.5281,                0.93292,                 1.6469,              0.0053866,              0.0053866,              0.0053866
                    468,                 1.2784,                0.77631,                 1.2167,                0.80564,                0.83621,                0.85864,                0.50039,                 1.5291,                0.93114,                 1.6467,              0.0053767,              0.0053767,              0.0053767
                    469,                  1.273,                0.77316,                 1.2115,                 0.8038,                0.83621,                0.85841,                0.50181,                 1.5268,                0.93222,                 1.6452,              0.0053668,              0.0053668,              0.0053668
                    470,                 1.2659,                0.77141,                  1.217,                0.82257,                0.81927,                0.86108,                0.49891,                 1.5279,                0.93328,                 1.6451,              0.0053569,              0.0053569,              0.0053569
                    471,                 1.2512,                0.77384,                 1.1988,                0.82279,                0.82056,                0.86064,                0.49883,                 1.5286,                0.93176,                 1.6457,               0.005347,               0.005347,               0.005347
                    472,                 1.2592,                0.78536,                 1.2081,                0.80527,                0.84483,                0.86192,                0.49991,                 1.5286,                0.93215,                 1.6443,              0.0053371,              0.0053371,              0.0053371
                    473,                 1.2437,                0.78186,                 1.2147,                0.80966,                 0.8434,                0.86148,                0.49861,                 1.5283,                0.93115,                 1.6448,              0.0053272,              0.0053272,              0.0053272
                    474,                 1.2656,                0.77274,                 1.2182,                0.80536,                0.84483,                0.86057,                0.49775,                 1.5297,                   0.93,                 1.6447,              0.0053173,              0.0053173,              0.0053173
                    475,                 1.2472,                 0.7661,                 1.2103,                0.80103,                 0.8319,                0.86046,                 0.4979,                 1.5335,                0.92937,                 1.6479,              0.0053074,              0.0053074,              0.0053074
                    476,                 1.2449,                0.77078,                 1.1975,                0.80476,                 0.8319,                0.86095,                0.49748,                 1.5271,                0.92662,                 1.6446,              0.0052975,              0.0052975,              0.0052975
                    477,                 1.2518,                0.77237,                 1.2075,                0.80474,                 0.8319,                0.86043,                0.49538,                 1.5271,                0.92729,                  1.646,              0.0052876,              0.0052876,              0.0052876
                    478,                 1.2441,                 0.7651,                 1.2031,                0.80811,                 0.8319,                0.86095,                0.49613,                 1.5294,                0.92664,                 1.6482,              0.0052777,              0.0052777,              0.0052777
                    479,                 1.2515,                0.77065,                 1.2025,                0.80524,                 0.8319,                0.86095,                0.49529,                 1.5309,                0.92651,                 1.6498,              0.0052678,              0.0052678,              0.0052678
                    480,                 1.2391,                0.78493,                 1.2043,                0.80491,                 0.8319,                0.86035,                0.49562,                 1.5293,                0.92573,                 1.6497,              0.0052579,              0.0052579,              0.0052579
                    481,                 1.2597,                0.77459,                 1.2119,                0.80102,                 0.8329,                0.86019,                0.49605,                 1.5265,                0.92688,                 1.6485,               0.005248,               0.005248,               0.005248
                    482,                 1.2393,                0.76433,                 1.2058,                0.79974,                0.82759,                0.85749,                0.49612,                 1.5299,                0.92883,                 1.6509,              0.0052381,              0.0052381,              0.0052381
                    483,                 1.2627,                0.76687,                 1.1977,                0.80126,                0.82759,                0.85711,                0.49764,                 1.5297,                 0.9253,                 1.6497,              0.0052282,              0.0052282,              0.0052282
                    484,                 1.2451,                0.77644,                 1.2039,                0.80059,                0.83064,                0.85819,                0.49694,                  1.532,                0.92575,                 1.6501,              0.0052183,              0.0052183,              0.0052183
                    485,                 1.2567,                 0.7584,                 1.2042,                0.80123,                0.82759,                 0.8571,                0.49564,                 1.5263,                0.92239,                 1.6464,              0.0052084,              0.0052084,              0.0052084
                    486,                 1.2325,                0.75625,                 1.2049,                0.80115,                0.82759,                0.85809,                  0.496,                 1.5292,                0.92265,                 1.6493,              0.0051985,              0.0051985,              0.0051985
                    487,                 1.2642,                0.77616,                 1.2158,                0.80661,                0.82698,                 0.8578,                0.49727,                 1.5282,                  0.918,                  1.648,              0.0051886,              0.0051886,              0.0051886
                    488,                  1.245,                0.76503,                 1.1956,                0.80295,                 0.8255,                0.85757,                0.49716,                 1.5311,                 0.9179,                 1.6491,              0.0051787,              0.0051787,              0.0051787
                    489,                 1.2335,                0.75935,                 1.2168,                0.80628,                0.82523,                0.85799,                0.49822,                   1.53,                0.92033,                 1.6501,              0.0051688,              0.0051688,              0.0051688
                    490,                 1.2469,                0.76334,                 1.2031,                0.80389,                0.83045,                0.85768,                0.49934,                 1.5297,                0.92105,                 1.6495,              0.0051589,              0.0051589,              0.0051589
                    491,                 1.2633,                0.78587,                 1.2113,                0.80379,                0.82759,                 0.8577,                0.49899,                 1.5279,                0.92064,                 1.6504,               0.005149,               0.005149,               0.005149
                    492,                 1.2567,                0.76981,                 1.2076,                0.81042,                0.82916,                0.85807,                0.49898,                 1.5276,                  0.921,                 1.6511,              0.0051391,              0.0051391,              0.0051391
                    493,                 1.2359,                0.75418,                 1.1945,                0.81262,                 0.8319,                0.85791,                 0.5002,                 1.5255,                0.92002,                  1.651,              0.0051292,              0.0051292,              0.0051292
                    494,                 1.2321,                0.75522,                 1.2048,                0.80255,                0.83621,                0.85767,                0.50016,                  1.528,                0.92155,                 1.6524,              0.0051193,              0.0051193,              0.0051193
